"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","RearRight|""""|0.0|5.0|50","RearLeft|""""|0.0|5.0|50","FrontLeft|""""|0.0|5.0|50","FrontRight|""""|0.0|5.0|50","Battery|""Volts""|0.0|20.0|1",,"AccelX|""G""|-3.0|3.0|25","AccelY|""G""|-3.0|3.0|25","AccelZ|""G""|-3.0|3.0|25","Yaw|""Deg/Sec""|-120|120|25","Pitch|""Deg/Sec""|-120|120|25","Roll|""Deg/Sec""|-120|120|25","RPM|""RPM""|0|12500|50","TPS|""%""|0.0|100.0|50","InjectorPW|""ms""|0.0|100.0|25","Baro|""kPa""|0|105|1","MAP|""kPa""|0|255|25","AFR|""ratio""|0.0|20.0|25","IAT|""C""|-20|205|25","EngineTemp|""C""|0|200|1","OilPressure|""psi""|0.0|200.0|50","OilTemp|""F""|0|300|1","FuelTemp|""C""|0|1024|1","Latitude|""Degrees""|-180.0|180.0|10","Longitude|""Degrees""|-180.0|180.0|10","Speed|""mph""|0.0|150.0|10","Distance|""mi""|0.0|0.0|10","Altitude|""ft""|0.0|4000.0|10","GPSSats|""""|0|20|10","GPSQual|""""|0|5|10","GPSDOP|""""|0.0|20.0|10","LapCount|""""|0|0|10","LapTime|""Min""|0.0|0.0|10","Sector|""""|0|0|10","SectorTime|""Min""|0.0|0.0|10","PredTime|""Min""|0.0|0.0|10","ElapsedTime|""Min""|0.0|0.0|10","CurrentLap|""""|0|0|10"
59814,1.52977E+12,0.83,1.33,0.77,0.6,,,-0.75,0.15,-0.9,-46,0,-2,5517,56.9,4.07,,96,12.02,28,,56.15,,,,,,,,,,,,,,,,,
59834,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,5517,56.9,,,,,,,57.9,,,,,,,,,,,,,,,,,
59854,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.67,0.17,-0.94,-46,0,-1,5594,58.3,4.2,,96,12.02,28,,57.9,,,40.845482,-96.768227,18.21,0.206,1198.2,9,3,2,0,0,-1,0,0,0,0
59874,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,5594,58.3,,,,,,,57.9,,,,,,,,,,,,,,,,,
59894,1.52977E+12,0.83,1.33,0.77,0.6,,,-0.78,0.14,-0.98,-46,0,-2,5594,58.3,4.2,,95,12.04,28,,57.9,,,,,,,,,,,,,,,,,
59914,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,5507,59.5,,,,,,,57.9,,,,,,,,,,,,,,,,,
59934,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.69,0.18,-0.91,-46,-1,0,5507,59.5,4.14,,95,12.25,28,,57.13,,,,,,,,,,,,,,,,,
59954,1.52977E+12,0.84,1.33,0.77,0.6,,,,,,,,,5429,59.5,,,,,,,57.13,,,40.84549,-96.768234,18.67,0.207,1198.2,9,3,2,0,0,-1,0,0,0,0
59974,1.52977E+12,0.83,1.33,0.76,0.61,,,-0.78,0.09,-1.05,-46,0,-2,5429,59.5,4.15,,95,12.48,28,,57.13,,,,,,,,,,,,,,,,,
59994,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,5429,59.5,,,,,,,57.13,,,,,,,,,,,,,,,,,
60014,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.81,0.16,-1.07,-46,-1,-1,5750,59.7,4.13,,95,12.55,28,,57.13,,,,,,,,,,,,,,,,,
60034,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,5750,59.7,,,,,,,58.33,,,,,,,,,,,,,,,,,
60054,1.52977E+12,0.84,1.33,0.77,0.61,14.57,,-0.76,0.22,-1.02,-46,-1,-1,5667,57.2,4.09,70,95,12.55,28,50,58.33,52,22,40.845493,-96.768234,19.35,0.207,1198.2,9,3,2,0,0,-1,0,0,0,0
60074,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,5667,57.2,,,,,,,58.33,,,,,,,,,,,,,,,,,
60094,1.52977E+12,0.83,1.33,0.76,0.61,,,-0.79,0.18,-1.08,-45,-2,-1,5667,57.2,4.09,,95,12.61,28,,58.33,,,,,,,,,,,,,,,,,
60114,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,5681,55.5,,,,,,,58.33,,,,,,,,,,,,,,,,,
60134,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.7,0.22,-1.05,-45,-2,0,5681,55.5,4.07,,95,12.86,28,,57.83,,,,,,,,,,,,,,,,,
60154,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,5681,54.8,,,,,,,57.83,,,40.845501,-96.768234,19.82,0.208,1198.2,9,3,2,0,0,-1,0,0,0,0
60174,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.64,0.18,-1.05,-45,-2,-1,5681,54.8,4.08,,94,12.92,29,,57.83,,,,,,,,,,,,,,,,,
60194,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,5681,54.8,,,,,,,57.83,,,,,,,,,,,,,,,,,
60214,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.75,0.13,-1.09,-45,-2,-2,5787,54.7,4.11,,94,12.86,29,,57.83,,,,,,,,,,,,,,,,,
60234,1.52977E+12,0.84,1.33,0.77,0.6,,,,,,,,,5787,54.7,,,,,,,58.5,,,,,,,,,,,,,,,,,
60254,1.52977E+12,0.83,1.33,0.77,0.6,,,-0.8,0.1,-1.06,-44,-1,-3,5862,54.2,4.15,,94,12.86,29,,58.5,,,40.845512,-96.768242,20.44,0.208,1198.2,9,3,2,0,0,-1,0,0,0,0
60274,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,5862,54.2,,,,,,,58.5,,,,,,,,,,,,,,,,,
60294,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.82,0.12,-0.93,-43,-1,-3,5862,54.2,4.15,,94,12.82,29,,58.5,,,,,,,,,,,,,,,,,
60314,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,5827,54.7,,,,,,,58.5,,,,,,,,,,,,,,,,,
60334,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.68,0.17,-0.94,-42,-1,-2,5827,54.7,4.12,,93,12.97,29,,58.92,,,,,,,,,,,,,,,,,
60354,1.52977E+12,0.84,1.33,0.75,0.61,,,,,,,,,5980,55,,,,,,,58.92,,,40.845516,-96.76825,20.8,0.209,1198.2,9,3,2,0,0,-1,0,0,0,0
60374,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.63,0.19,-0.83,-41,-1,-3,5980,55,4.2,,93,13.07,29,,58.92,,,,,,,,,,,,,,,,,
60394,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,5980,55,,,,,,,58.92,,,,,,,,,,,,,,,,,
60414,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.61,0.24,-0.58,-40,-1,-3,6048,54.5,4.25,,93,13.08,29,,58.92,,,,,,,,,,,,,,,,,
60434,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,6048,54.5,,,,,,,59.1,,,,,,,,,,,,,,,,,
60454,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.64,0.27,-0.46,-39,-1,-2,6074,55,4.26,,93,13.08,29,,59.1,,,40.845528,-96.76825,21.36,0.21,1198.1,9,3,2,0,0,-1,0,0,0,0
60474,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,6074,55,,,,,,,59.1,,,,,,,,,,,,,,,,,
60494,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.63,0.29,-0.65,-38,-1,0,6074,55,4.26,,93,13.1,29,,59.1,,,,,,,,,,,,,,,,,
60514,1.52977E+12,0.84,1.32,0.77,0.61,,,,,,,,,6124,55.8,,,,,,,59.1,,,,,,,,,,,,,,,,,
60534,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.67,0.27,-0.81,-38,-1,0,6124,55.8,4.27,,94,12.97,29,,59.13,,,,,,,,,,,,,,,,,
60554,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,6239,62.5,,,,,,,59.13,,,40.845535,-96.76825,21.8,0.21,1198.1,9,3,2,0,0,-1,0,0,0,0
60574,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.66,0.12,-0.93,-36,-2,0,6239,62.5,4.71,,95,12.85,29,,59.13,,,,,,,,,,,,,,,,,
60594,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,6239,62.5,,,,,,,59.13,,,,,,,,,,,,,,,,,
60614,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.63,0.2,-0.79,-35,1,-1,6372,65.7,4.68,,95,12.83,29,,59.13,,,,,,,,,,,,,,,,,
60634,1.52977E+12,0.83,1.33,0.77,0.6,,,,,,,,,6372,65.7,,,,,,,59.02,,,,,,,,,,,,,,,,,
60654,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.57,0.16,-0.79,-34,1,-2,6527,65.6,4.67,,95,12.83,29,,59.02,,,40.845543,-96.768257,22.23,0.211,1198.1,9,3,2,0,0,-1,0,0,0,0
60674,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,6527,65.6,,,,,,,59.02,,,,,,,,,,,,,,,,,
60694,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.61,0.19,-0.88,-33,1,-1,6527,65.6,4.67,,95,12.77,29,,59.02,,,,,,,,,,,,,,,,,
60714,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,6596,66.4,,,,,,,59.02,,,,,,,,,,,,,,,,,
60734,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.58,0.23,-0.94,-31,0,-2,6596,66.4,4.58,,94,12.76,29,,60.3,,,,,,,,,,,,,,,,,
60754,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,6724,66.6,,,,,,,60.3,,,40.845554,-96.768257,23.05,0.211,1198,9,3,2,0,0,-1,0,0,0,0
60774,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.55,0.22,-0.96,-31,-1,-1,6724,66.6,4.58,,93,12.64,29,,60.3,,,,,,,,,,,,,,,,,
60794,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,6724,66.6,,,,,,,60.3,,,,,,,,,,,,,,,,,
60814,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.55,0.23,-1.15,-30,0,-1,6834,67.3,4.6,,92,12.54,29,,60.3,,,,,,,,,,,,,,,,,
60834,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,6834,67.3,,,,,,,60.13,,,,,,,,,,,,,,,,,
60854,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.57,0.35,-1.07,-29,0,-1,7118,67.1,4.99,,92,12.54,29,,60.13,,,40.845562,-96.768257,23.8,0.212,1197.9,9,3,2,0,0,-1,0,0,0,0
60874,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7118,67.1,,,,,,,60.13,,,,,,,,,,,,,,,,,
60894,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.5,0.4,-1.01,-28,1,-1,7118,67.1,4.99,,90,12.49,29,,60.13,,,,,,,,,,,,,,,,,
60914,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7186,67.5,,,,,,,60.13,,,,,,,,,,,,,,,,,
60934,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.44,0.42,-0.71,-26,1,-1,7186,67.5,5,,90,12.57,29,,60.55,,,,,,,,,,,,,,,,,
60954,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,7298,67.1,,,,,,,60.55,,,40.845573,-96.768257,24.47,0.213,1197.9,9,3,2,0,0,-1,0,0,0,0
60974,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.52,0.49,-0.94,-26,0,-1,7298,67.1,4.99,,88,12.77,29,,60.55,,,,,,,,,,,,,,,,,
60994,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7298,67.1,,,,,,,60.55,,,,,,,,,,,,,,,,,
61014,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.51,0.51,-1.04,-25,0,0,7379,66.2,4.95,,89,13.04,29,,60.55,,,,,,,,,,,,,,,,,
61034,1.52977E+12,0.83,1.33,0.77,0.59,,,,,,,,,7379,66.2,,,,,,,61.58,,,,,,,,,,,,,,,,,
61054,1.52977E+12,0.84,1.33,0.77,0.61,14.52,,-0.57,0.58,-1.1,-24,1,0,7598,66.4,5.17,70,89,13.04,29,51,61.58,53,22,40.845585,-96.768257,25.83,0.213,1198,9,3,2,0,0,-1,0,0,0,0
61074,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7598,66.4,,,,,,,61.58,,,,,,,,,,,,,,,,,
61094,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.59,0.62,-0.96,-23,-1,-1,7598,66.4,5.17,,88,13.38,29,,61.58,,,,,,,,,,,,,,,,,
61114,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7853,65.7,,,,,,,61.58,,,,,,,,,,,,,,,,,
61134,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.41,0.55,-0.93,-22,0,-1,7853,65.7,5.42,,87,13.77,29,,61.23,,,,,,,,,,,,,,,,,
61154,1.52977E+12,0.84,1.34,0.77,0.61,,,,,,,,,7745,67,,,,,,,61.23,,,40.845592,-96.768257,26.84,0.214,1198.1,9,3,2,0,0,-1,0,0,0,0
61174,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.46,0.62,-1,-21,-1,0,7745,67,5.31,,88,14.13,29,,61.23,,,,,,,,,,,,,,,,,
61194,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7745,67,,,,,,,61.23,,,,,,,,,,,,,,,,,
61214,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.34,0.49,-1.05,-19,-1,-1,7947,67,5.52,,87,14.11,29,,61.23,,,,,,,,,,,,,,,,,
61234,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,7947,67,,,,,,,61.75,,,,,,,,,,,,,,,,,
61254,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.2,0.48,-1.06,-18,-1,-2,8211,67.1,5.74,,87,14.11,29,,61.75,,,40.845604,-96.76825,28.33,0.215,1198.1,9,3,2,0,0,-1,0,0,0,0
61274,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,8211,67.1,,,,,,,61.75,,,,,,,,,,,,,,,,,
61294,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.13,0.48,-1.06,-16,0,-2,8211,67.1,5.74,,87,14.16,29,,61.75,,,,,,,,,,,,,,,,,
61314,1.52977E+12,0.84,1.33,0.77,0.6,,,,,,,,,8226,67.3,,,,,,,61.75,,,,,,,,,,,,,,,,,
61334,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.14,0.49,-1.08,-13,0,-2,8226,67.3,5.71,,87,14.1,29,,61.88,,,,,,,,,,,,,,,,,
61354,1.52977E+12,0.83,1.34,0.77,0.61,,,,,,,,,8330,66.6,,,,,,,61.88,,,40.845615,-96.76825,29.2,0.216,1198.2,9,3,2,0,0,-1,0,0,0,0
61374,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.18,0.48,-1.18,-12,1,-1,8330,66.6,5.73,,85,13.88,29,,61.88,,,,,,,,,,,,,,,,,
61394,1.52977E+12,0.84,1.33,0.77,0.6,,,,,,,,,8330,66.6,,,,,,,61.88,,,,,,,,,,,,,,,,,
61414,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.25,0.52,-1.16,-10,-1,0,8389,67,5.69,,85,13.83,29,,61.88,,,,,,,,,,,,,,,,,
61434,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,8389,67,,,,,,,62.5,,,,,,,,,,,,,,,,,
61454,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.19,0.56,-1.07,-8,-2,-1,8623,66.8,5.79,,85,13.83,29,,62.5,,,40.845627,-96.76825,30.2,0.217,1198.3,9,3,2,0,0,-1,0,0,0,0
61474,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,8623,66.8,,,,,,,62.5,,,,,,,,,,,,,,,,,
61494,1.52977E+12,0.84,1.33,0.77,0.61,,,0.1,0.47,-0.94,-7,1,0,8623,66.8,5.79,,84,13.86,29,,62.5,,,,,,,,,,,,,,,,,
61514,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,8673,43.4,,,,,,,62.5,,,,,,,,,,,,,,,,,
61534,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.1,0.29,-0.8,-6,0,-2,8673,43.4,1.42,,73,13.8,29,,63.33,,,,,,,,,,,,,,,,,
61554,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,8771,5.2,,,,,,,63.33,,,40.845638,-96.768242,31.03,0.217,1198.3,9,3,2,0,0,-1,0,0,0,0
61574,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.11,0.44,-1.02,-4,-3,1,8771,5.2,1.4,,53,13.76,29,,63.33,,,,,,,,,,,,,,,,,
61594,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,8771,5.2,,,,,,,63.33,,,,,,,,,,,,,,,,,
61614,1.52977E+12,0.84,1.33,0.77,0.61,,,0.03,0.15,-0.74,-3,-2,0,8687,4.2,1.92,,45,14.32,29,,63.33,,,,,,,,,,,,,,,,,
61634,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,8687,4.2,,,,,,,62.6,,,,,,,,,,,,,,,,,
61654,1.52977E+12,0.84,1.33,0.77,0.61,,,0,0.14,-0.77,-2,-2,-1,8169,3.6,2.6,,45,14.32,29,,62.6,,,40.845654,-96.768242,31.56,0.218,1198.3,9,3,2,0,0,-1,0,0,0,0
61674,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,8169,3.6,,,,,,,62.6,,,,,,,,,,,,,,,,,
61694,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.14,0.15,-0.88,-1,-2,-2,8169,3.6,2.6,,42,14.17,29,,62.6,,,,,,,,,,,,,,,,,
61714,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7627,4.6,,,,,,,62.6,,,,,,,,,,,,,,,,,
61734,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.27,0.2,-0.94,-1,-3,-1,7627,4.6,2.85,,42,13.72,29,,61.5,,,,,,,,,,,,,,,,,
61754,1.52977E+12,0.83,1.34,0.77,0.61,,,,,,,,,7151,13.6,,,,,,,61.5,,,40.845665,-96.768234,31.49,0.219,1198.3,9,3,2,0,0,-1,0,0,0,0
61774,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.09,0.14,-0.91,-1,-2,1,7151,13.6,3.09,,48,13.72,29,,61.5,,,,,,,,,,,,,,,,,
61794,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7151,13.6,,,,,,,61.5,,,,,,,,,,,,,,,,,
61814,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.11,0.06,-0.89,0,-2,-1,6680,27.1,3.36,,57,14.23,29,,61.5,,,,,,,,,,,,,,,,,
61834,1.52977E+12,0.84,1.33,0.78,0.61,,,,,,,,,6680,27.1,,,,,,,59.58,,,,,,,,,,,,,,,,,
61854,1.52977E+12,0.84,1.33,0.78,0.61,,,-0.11,0.05,-0.91,0,-3,0,6658,36.7,3.73,,57,14.23,29,,59.58,,,40.845676,-96.768234,31.43,0.22,1198.3,9,3,2,0,0,-1,0,0,0,0
61874,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,6658,36.7,,,,,,,59.58,,,,,,,,,,,,,,,,,
61894,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.04,-0.01,-1.01,1,-2,1,6658,36.7,3.73,,70,14.46,29,,59.58,,,,,,,,,,,,,,,,,
61914,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7113,42.4,,,,,,,59.58,,,,,,,,,,,,,,,,,
61934,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.13,0.05,-0.89,1,-1,-2,7113,42.4,4.34,,77,13.72,29,,60.73,,,,,,,,,,,,,,,,,
61954,1.52977E+12,0.83,1.33,0.77,0.61,,,,,,,,,7737,49.9,,,,,,,60.73,,,40.845692,-96.768234,31.3,0.221,1198.3,9,3,2,0,0,-1,0,0,0,0
61974,1.52977E+12,0.83,1.33,0.77,0.61,,,-0.07,0.12,-0.85,1,2,-1,7737,49.9,4.95,,78,12.44,29,,60.73,,,,,,,,,,,,,,,,,
61994,1.52977E+12,0.83,1.32,0.77,0.61,,,,,,,,,7737,49.9,,,,,,,60.73,,,,,,,,,,,,,,,,,
62014,1.52977E+12,0.83,1.33,0.77,0.61,,,0.02,0.13,-0.83,1,2,-1,7345,49.7,4.64,,83,12.91,29,,60.73,,,,,,,,,,,,,,,,,
62034,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7345,49.7,,,,,,,60.02,,,,,,,,,,,,,,,,,
62054,1.52977E+12,0.84,1.33,0.77,0.61,14.55,,-0.03,0.18,-0.97,0,1,-1,6965,49.8,4.39,70,83,12.91,29,51,60.02,53,22,40.845703,-96.768234,31.04,0.222,1198.3,9,3,2,0,0,-1,0,0,0,0
62074,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,6965,49.8,,,,,,,60.02,,,,,,,,,,,,,,,,,
62094,1.52977E+12,0.83,1.33,0.77,0.6,,,-0.09,0.2,-0.97,0,1,0,6965,49.8,4.39,,85,13.77,29,,60.02,,,,,,,,,,,,,,,,,
62114,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,6983,51.7,,,,,,,60.02,,,,,,,,,,,,,,,,,
62134,1.52977E+12,0.83,1.33,0.77,0.61,,,0.03,0.15,-1.12,-1,1,1,6983,51.7,4.46,,87,13.57,29,,61.08,,,,,,,,,,,,,,,,,
62154,1.52977E+12,0.84,1.34,0.77,0.61,,,,,,,,,7374,54.2,,,,,,,61.08,,,40.845715,-96.768234,31.99,0.223,1198.2,9,3,2,0,0,-1,0,0,0,0
62174,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.01,0.14,-1.01,-1,2,-1,7374,54.2,4.77,,85,13.23,29,,61.08,,,,,,,,,,,,,,,,,
62194,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7374,54.2,,,,,,,61.08,,,,,,,,,,,,,,,,,
62214,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.04,0.21,-0.86,-1,2,-1,7406,54.2,4.66,,83,13.54,29,,61.08,,,,,,,,,,,,,,,,,
62234,1.52977E+12,0.84,1.33,0.78,0.61,,,,,,,,,7406,54.2,,,,,,,60.45,,,,,,,,,,,,,,,,,
62254,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.13,0.31,-0.88,-1,0,-2,7317,53.8,4.55,,83,13.54,29,,60.45,,,40.84573,-96.768234,32.64,0.223,1198.3,9,3,2,0,0,-1,0,0,0,0
62274,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7317,53.8,,,,,,,60.45,,,,,,,,,,,,,,,,,
62294,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.08,0.39,-1.03,-2,-1,0,7317,53.8,4.55,,85,13.92,29,,60.45,,,,,,,,,,,,,,,,,
62314,1.52977E+12,0.84,1.34,0.77,0.61,,,,,,,,,7512,54,,,,,,,60.45,,,,,,,,,,,,,,,,,
62334,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.08,0.48,-1.06,-2,-1,1,7512,54,4.73,,81,13.92,29,,60.92,,,,,,,,,,,,,,,,,
62354,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7684,53.9,,,,,,,60.92,,,40.845741,-96.768227,33.57,0.224,1198.3,9,3,2,0,0,-1,0,0,0,0
62374,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.17,0.59,-1,-2,-3,0,7684,53.9,4.58,,81,13.94,29,,60.92,,,,,,,,,,,,,,,,,
62394,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7684,53.9,,,,,,,60.92,,,,,,,,,,,,,,,,,
62414,1.52977E+12,0.84,1.33,0.78,0.61,,,-0.21,0.5,-0.88,-1,-3,0,7627,55.2,4.51,,82,14.17,29,,60.92,,,,,,,,,,,,,,,,,
62434,1.52977E+12,0.84,1.33,0.78,0.61,,,,,,,,,7627,55.2,,,,,,,61.3,,,,,,,,,,,,,,,,,
62454,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.08,0.29,-0.88,-2,-1,-1,7769,55.5,4.69,,82,14.17,29,,61.3,,,40.845753,-96.768227,34.27,0.225,1198.3,9,3,2,0,0,-1,0,0,0,0
62474,1.52977E+12,0.84,1.34,0.78,0.61,,,,,,,,,7769,55.5,,,,,,,61.3,,,,,,,,,,,,,,,,,
62494,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.18,0.39,-1.05,-2,0,-1,7769,55.5,4.69,,80,14.36,29,,61.3,,,,,,,,,,,,,,,,,
62514,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7869,55.3,,,,,,,61.3,,,,,,,,,,,,,,,,,
62534,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.04,0.29,-1.01,-2,0,0,7869,55.3,4.9,,81,14.45,29,,60.92,,,,,,,,,,,,,,,,,
62554,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7880,55.8,,,,,,,60.92,,,40.845768,-96.768219,34.99,0.226,1198.3,9,3,2,0,0,-1,0,0,0,0
62574,1.52977E+12,0.84,1.33,0.77,0.61,,,-0.17,0.39,-1.05,-2,-2,-2,7880,55.8,4.75,,81,14.33,29,,60.92,,,,,,,,,,,,,,,,,
62594,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7880,55.8,,,,,,,60.92,,,,,,,,,,,,,,,,,
62614,1.52977E+12,0.84,1.34,0.78,0.61,,,-0.07,0.29,-1.05,-2,-2,0,7967,55.8,4.8,,81,14.01,29,,60.92,,,,,,,,,,,,,,,,,
62634,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,7967,55.8,,,,,,,62.05,,,,,,,,,,,,,,,,,
62654,1.52977E+12,0.84,1.33,0.77,0.61,,,0.03,0.3,-1.07,-2,-2,-1,8172,55.5,4.96,,81,14.01,29,,62.05,,,40.845783,-96.768219,35.85,0.227,1198.3,9,3,2,0,0,-1,0,0,0,0
62674,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,8172,55.5,,,,,,,62.05,,,,,,,,,,,,,,,,,
62694,1.52977E+12,0.84,1.33,0.77,0.61,,,0.02,0.27,-1.08,-1,-1,-2,8172,55.5,4.96,,80,13.86,29,,62.05,,,,,,,,,,,,,,,,,
62714,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,8122,55.1,,,,,,,62.05,,,,,,,,,,,,,,,,,
62734,1.52977E+12,0.84,1.33,0.77,0.62,,,0.04,0.24,-1.09,0,-1,-2,8122,55.1,4.81,,79,13.66,29,,62,,,,,,,,,,,,,,,,,
62754,1.52977E+12,0.83,1.34,0.77,0.61,,,,,,,,,8196,54.2,,,,,,,62,,,40.845795,-96.768211,36.55,0.228,1198.3,9,3,2,0,0,-1,0,0,0,0
62774,1.52977E+12,0.84,1.34,0.77,0.61,,,0.06,0.25,-1.05,1,-2,-2,8196,54.2,4.96,,81,13.45,29,,62,,,,,,,,,,,,,,,,,
62794,1.52977E+12,0.84,1.34,0.77,0.61,,,,,,,,,8196,54.2,,,,,,,62,,,,,,,,,,,,,,,,,
62814,1.52977E+12,0.84,1.33,0.77,0.61,,,0.05,0.21,-0.91,1,-1,-2,8299,54.9,4.97,,78,13.33,29,,62,,,,,,,,,,,,,,,,,
62834,1.52977E+12,0.84,1.33,0.77,0.61,,,,,,,,,8299,54.9,,,,,,,62.7,,,,,,,,,,,,,,,,,
